shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
800_to_658,9.05521,37.42137,600,57981.07
800_to_658,9.05487,37.42173,601,58035.77
800_to_658,9.05442,37.4221,602,58100.22
800_to_658,9.05408,37.42251,603,58159.01
800_to_658,9.05384,37.42301,604,58220.06
800_to_658,9.05334,37.42508,605,58454.07
800_to_658,9.05288,37.42688,606,58658.24
800_to_658,9.05286,37.42719,607,58692.35
800_to_658,9.05289,37.42738,608,58713.48
800_to_658,9.05297,37.4276,609,58739.22
800_to_658,9.05364,37.42894,610,58904.15
800_to_658,9.05395,37.42956,611,58980.46
800_to_658,9.05407,37.42979,612,59009.03
800_to_658,9.05425,37.43005,613,59043.90
800_to_658,9.05446,37.43021,614,59073.12
800_to_658,9.05472,37.43031,615,59104.04
800_to_658,9.05644,37.43058,616,59297.58
800_to_658,9.05669,37.43064,617,59326.15
800_to_658,9.05714,37.43082,618,59379.95
800_to_658,9.05726,37.43091,619,59396.56
800_to_658,9.05817,37.43191,620,59545.88
800_to_658,9.05825,37.43204,621,59562.70
800_to_658,9.05829,37.43223,622,59584.03
800_to_658,9.05829,37.43243,623,59605.99
800_to_658,9.05824,37.43262,624,59627.58
800_to_658,9.05784,37.43369,625,59753.22
800_to_658,9.05752,37.43455,626,59854.13
800_to_658,9.05731,37.43503,627,59911.78
800_to_658,9.05707,37.43543,628,59963.18
800_to_658,9.05685,37.43571,629,60002.47
800_to_658,9.05626,37.43626,630,60091.64
800_to_658,9.05601,37.43644,631,60125.75
800_to_658,9.05567,37.43653,632,60164.82
800_to_658,9.05533,37.43652,633,60202.65
800_to_658,9.0544,37.43631,634,60308.60
800_to_658,9.0541,37.43627,635,60342.24
800_to_658,9.05376,37.43627,636,60380.05
800_to_658,9.05351,37.43639,637,60410.81
800_to_658,9.05329,37.43659,638,60443.69
800_to_658,9.05205,37.438,639,60651.02
800_to_658,9.05064,37.4396,640,60886.49
800_to_658,9.05028,37.44001,641,60946.74
800_to_658,9.05013,37.44027,642,60979.81
800_to_658,9.05008,37.44051,643,61006.74
800_to_658,9.0501,37.44079,644,61037.57
800_to_658,9.0502,37.44103,645,61066.17
800_to_658,9.05039,37.44125,646,61098.26
800_to_658,9.05124,37.44177,647,61208.69
800_to_658,9.05154,37.44196,648,61248.04
800_to_658,9.05402,37.44348,649,61570.38
800_to_658,9.05416,37.44366,650,61595.54
800_to_658,9.05427,37.44387,651,61621.64
800_to_658,9.05435,37.44417,652,61655.76
800_to_658,9.05446,37.4462,653,61879.01
800_to_658,9.05449,37.4464,654,61901.23
800_to_658,9.05459,37.44658,655,61923.91
800_to_658,9.05475,37.44671,656,61946.72
800_to_658,9.05595,37.44737,657,62098.56
800_to_658,9.05616,37.44756,658,62129.88
800_to_658,9.05619,37.44774,659,62149.92
800_to_658,9.05621,37.44788,660,62165.45
800_to_658,9.05617,37.44819,661,62199.78
800_to_658,9.05601,37.44852,662,62240.15
800_to_658,9.05576,37.4488,663,62281.60
800_to_658,9.05559,37.44894,664,62305.97
800_to_658,9.05476,37.44929,665,62405.94
800_to_658,9.05456,37.44935,666,62429.14
800_to_658,9.05356,37.44964,667,62544.80
800_to_658,9.05331,37.44968,668,62572.95
800_to_658,9.05205,37.44978,669,62713.48
800_to_658,9.05182,37.44985,670,62740.19
800_to_658,9.05162,37.44992,671,62763.72
800_to_658,9.05094,37.45032,672,62851.16
800_to_658,9.04883,37.45159,673,63124.10
800_to_658,9.04867,37.45166,674,63143.48
800_to_658,9.04848,37.4517,675,63165.06
800_to_658,9.04689,37.45182,676,63342.35
800_to_658,9.04533,37.45189,677,63515.98
800_to_658,9.04513,37.45187,678,63538.33
800_to_658,9.04302,37.45137,679,63779.29
800_to_658,9.04267,37.45128,680,63819.45
800_to_658,9.04246,37.4513,681,63842.90
800_to_658,9.04227,37.45139,682,63866.22
800_to_658,9.04216,37.4515,683,63883.41
800_to_658,9.04088,37.45323,684,64120.79
800_to_658,9.04081,37.45341,685,64142.04
800_to_658,9.04064,37.45427,686,64238.35
800_to_658,9.04056,37.45449,687,64264.09
800_to_658,9.04042,37.45464,688,64286.76
800_to_658,9.04021,37.45472,689,64311.71
800_to_658,9.03854,37.45452,690,64498.70
800_to_658,9.03829,37.45453,691,64526.52
800_to_658,9.03801,37.45457,692,64557.96
800_to_658,9.03774,37.45469,693,64590.75
800_to_658,9.03646,37.45553,694,64760.36
800_to_658,9.03622,37.45561,695,64788.45
800_to_658,9.03571,37.45565,696,64845.33
800_to_658,9.03546,37.45564,697,64873.15
800_to_658,9.03444,37.45539,698,64989.85
800_to_658,9.03423,37.45529,699,65015.65
800_to_658,9.03334,37.45472,700,65132.75
800_to_658,9.03318,37.45457,701,65156.99
800_to_658,9.03221,37.4533,702,65333.30
800_to_658,9.03153,37.45231,703,65465.73
800_to_658,9.03134,37.45193,704,65512.50
800_to_658,9.03127,37.45171,705,65537.88
800_to_658,9.03126,37.45145,706,65566.46
800_to_658,9.03154,37.44913,707,65823.13
800_to_658,9.03156,37.44884,708,65855.05
800_to_658,9.03153,37.44858,709,65883.80
800_to_658,9.03145,37.44831,710,65914.75
800_to_658,9.03137,37.4481,711,65939.47
800_to_658,9.03112,37.44752,712,66008.97
800_to_658,9.03098,37.4472,713,66047.40
800_to_658,9.03087,37.44705,714,66067.92
800_to_658,9.03087,37.44705,715,66067.92
800_to_658,9.03069,37.44691,716,66093.16
800_to_658,9.03048,37.44682,717,66118.51
800_to_658,9.03026,37.44675,718,66144.16
800_to_658,9.02903,37.44648,719,66284.10
800_to_658,9.02717,37.44611,720,66494.88
800_to_658,9.02476,37.4456,721,66768.65
800_to_658,9.02429,37.44555,722,66821.20
800_to_658,9.02329,37.44556,723,66932.40
800_to_658,9.02298,37.44564,724,66967.97
800_to_658,9.02274,37.44589,725,67006.26
800_to_658,9.02263,37.44616,726,67038.33
800_to_658,9.02226,37.44808,727,67253.16
800_to_658,9.02211,37.44864,728,67316.88
800_to_658,9.02208,37.44869,729,67323.31
800_to_658,9.02208,37.44869,730,67323.31
800_to_658,9.02187,37.44899,731,67363.69
800_to_658,9.02101,37.44944,732,67471.33
800_to_658,9.02066,37.4495,733,67510.80
800_to_658,9.0205,37.44947,734,67528.90
800_to_658,9.01969,37.44933,735,67620.27
800_to_658,9.01927,37.44926,736,67667.60
800_to_658,9.01914,37.44923,737,67682.43
800_to_658,9.01905,37.44921,738,67692.67
800_to_658,9.01831,37.44907,739,67776.38
800_to_658,9.01812,37.44904,740,67797.76
800_to_658,9.01795,37.44904,741,67816.67
800_to_658,9.01731,37.4491,742,67888.13
800_to_658,9.01716,37.44913,743,67905.14
800_to_658,9.01637,37.44936,744,67996.54
800_to_658,9.01598,37.4495,745,68042.55
800_to_658,9.01575,37.44958,746,68069.59
800_to_658,9.01527,37.44974,747,68125.78
800_to_658,9.01472,37.44993,748,68190.40
800_to_658,9.01442,37.45001,749,68224.90
800_to_658,9.01442,37.45001,750,68224.90
800_to_658,9.01421,37.44994,751,68249.48
800_to_658,9.01414,37.4499,752,68258.42
800_to_658,9.01409,37.44983,753,68267.91
800_to_658,9.01377,37.44931,754,68335.19
800_to_658,9.01377,37.44931,755,68335.19
800_to_658,9.01317,37.4495,756,68405.10
800_to_658,9.01262,37.44966,757,68468.73
800_to_658,9.01225,37.44974,758,68510.80
800_to_658,9.01192,37.44982,759,68548.53
800_to_658,9.01186,37.44983,760,68555.29
800_to_658,9.01163,37.44988,761,68581.45
800_to_658,9.0104,37.45016,762,68721.63
800_to_658,9.01006,37.45019,763,68759.58
800_to_658,9.00842,37.4503,764,68942.34
800_to_658,9.00782,37.45034,765,69009.20
800_to_658,9.00738,37.45051,766,69061.57
800_to_658,9.00718,37.45073,767,69094.41
800_to_658,9.00708,37.45104,768,69130.22
800_to_658,9.00702,37.4518,769,69213.96
800_to_658,9.00699,37.45307,770,69353.47
800_to_658,9.00706,37.4533,771,69379.90
800_to_658,9.00764,37.45409,772,69488.01
800_to_658,9.00771,37.45428,773,69510.28
800_to_658,9.00774,37.4545,774,69534.67
800_to_658,9.00772,37.45469,775,69555.65
800_to_658,9.00754,37.45515,776,69609.99
800_to_658,9.00717,37.45603,777,69715.03
800_to_658,9.00707,37.45642,778,69759.28
800_to_658,9.00703,37.45684,779,69805.62
800_to_658,9.00705,37.45749,780,69877.04
800_to_658,9.00708,37.45815,781,69949.60
800_to_658,9.00708,37.45839,782,69975.96
800_to_658,9.00699,37.45927,783,70073.12
800_to_658,9.00659,37.46025,784,70189.58
800_to_658,9.00653,37.46055,785,70223.19
800_to_658,9.00654,37.46081,786,70251.77
800_to_658,9.00662,37.46108,787,70282.73
800_to_658,9.00718,37.46212,788,70412.82
800_to_658,9.00728,37.46252,789,70458.13
800_to_658,9.00725,37.46307,790,70518.63
800_to_658,9.00706,37.46365,791,70585.74
800_to_658,9.00678,37.46413,792,70646.96
800_to_658,9.00651,37.46445,793,70693.18
800_to_658,9.00617,37.46469,794,70739.27
800_to_658,9.00577,37.46484,795,70786.70
800_to_658,9.00555,37.46486,796,70811.26
800_to_658,9.00539,37.46487,797,70829.09
800_to_658,9.00456,37.46465,798,70924.49
800_to_658,9.00362,37.46398,799,71052.31
800_to_658,9.00336,37.46379,800,71087.97
800_to_658,9.00304,37.46367,801,71125.91
800_to_658,9.00267,37.46365,802,71167.11
800_to_658,9.00232,37.46375,803,71207.55
800_to_658,9.00214,37.46388,804,71232.14
800_to_658,9.00191,37.46412,805,71268.86
800_to_658,9.00178,37.46442,806,71304.84
800_to_658,9.00173,37.46473,807,71339.34
800_to_658,9.00173,37.46527,808,71398.64
800_to_658,9.0018,37.4664,809,71522.99
800_to_658,9.00177,37.46675,810,71561.57
800_to_658,9.00164,37.46702,811,71594.56
800_to_658,9.00143,37.46728,812,71631.45
800_to_658,9.00124,37.46747,813,71661.14
800_to_658,9.00083,37.46761,814,71709.26
800_to_658,9.00036,37.46755,815,71761.93
800_to_658,8.99981,37.46733,816,71827.69
800_to_658,8.99941,37.46706,817,71881.15
800_to_658,8.99839,37.46631,818,72021.32
800_to_658,8.9973,37.46532,819,72184.14
800_to_658,8.99709,37.46523,820,72209.50
800_to_658,8.99645,37.46511,821,72281.88
800_to_658,8.99616,37.46519,822,72315.30
800_to_658,8.99586,37.46543,823,72357.81
800_to_658,8.99571,37.46558,824,72381.26
800_to_658,8.9952,37.46662,825,72508.78
800_to_658,8.99499,37.46699,826,72555.65
800_to_658,8.99448,37.4674,827,72628.06
800_to_658,8.9941,37.46757,828,72674.26
800_to_658,8.99365,37.46766,829,72725.26
800_to_658,8.99323,37.46758,830,72772.78
800_to_658,8.99267,37.46721,831,72847.14
800_to_658,8.99237,37.46698,832,72888.98
800_to_658,8.99204,37.46689,833,72926.98
800_to_658,8.99171,37.46691,834,72963.74
800_to_658,8.99115,37.467,835,73026.79
800_to_658,8.99081,37.46699,836,73064.61
800_to_658,8.99052,37.46686,837,73099.88
800_to_658,8.98985,37.46643,838,73188.09
800_to_658,8.9895,37.46626,839,73231.25
800_to_658,8.98908,37.4662,840,73278.42
800_to_658,8.98854,37.46633,841,73340.14
800_to_658,8.98799,37.4663,842,73401.38
800_to_658,8.98745,37.46607,843,73466.53
800_to_658,8.98695,37.46579,844,73530.06
800_to_658,8.98638,37.46543,845,73604.76
800_to_658,8.98604,37.46502,846,73663.56
800_to_658,8.98549,37.46382,847,73808.86
800_to_658,8.98517,37.46355,848,73855.17
800_to_658,8.98484,37.46341,849,73894.96
800_to_658,8.98445,37.46338,850,73938.45
800_to_658,8.98412,37.46349,851,73977.08
800_to_658,8.98332,37.46395,852,74079.39
800_to_658,8.9821,37.46479,853,74243.44
800_to_658,8.98128,37.46572,854,74380.36
800_to_658,8.98062,37.46652,855,74494.84
800_to_658,8.97992,37.46731,856,74611.41
800_to_658,8.97921,37.46811,857,74729.53
800_to_658,8.97851,37.46866,858,74828.06
800_to_658,8.97813,37.46891,859,74878.45
800_to_658,8.97784,37.46929,860,74931.19
800_to_658,8.97772,37.46973,861,74981.33
800_to_658,8.97777,37.47007,862,75019.08
800_to_658,8.97792,37.47036,863,75055.04
800_to_658,8.97863,37.47118,864,75174.80
800_to_658,8.97883,37.47156,865,75222.10
800_to_658,8.97895,37.47202,866,75274.35
800_to_658,8.97895,37.47247,867,75323.78
800_to_658,8.97892,37.47288,868,75368.93
800_to_658,8.97903,37.47337,869,75424.12
800_to_658,8.97914,37.4736,870,75452.19
800_to_658,8.98013,37.47551,871,75689.10
800_to_658,8.98039,37.47657,872,75809.05
800_to_658,8.98045,37.47716,873,75874.20
800_to_658,8.98035,37.47776,874,75941.03
800_to_658,8.9802,37.47866,875,76041.27
800_to_658,8.98003,37.4791,876,76093.16
800_to_658,8.97967,37.47943,877,76147.17
800_to_658,8.9793,37.47959,878,76191.90
800_to_658,8.97714,37.48004,879,76437.12
800_to_658,8.97549,37.48072,880,76635.21
800_to_658,8.97368,37.48146,881,76852.26
800_to_658,8.97322,37.48156,882,76904.58
800_to_658,8.97288,37.48147,883,76943.66
800_to_658,8.9723,37.48131,884,77010.50
800_to_658,8.97184,37.48135,885,77061.84
800_to_658,8.97133,37.48159,886,77124.37
800_to_658,8.97088,37.48203,887,77193.94
800_to_658,8.97064,37.48246,888,77248.19
800_to_658,8.97058,37.48289,889,77295.88
800_to_658,8.97069,37.4833,890,77342.55
800_to_658,8.97102,37.48389,891,77417.02
800_to_658,8.97112,37.48417,892,77449.72
800_to_658,8.97121,37.48476,893,77515.29
800_to_658,8.97141,37.48686,894,77747.01
800_to_658,8.97133,37.48735,895,77801.56
800_to_658,8.97111,37.48776,896,77852.81
800_to_658,8.97105,37.48797,897,77876.82
800_to_658,8.97104,37.48822,898,77904.30
800_to_658,8.97106,37.48846,899,77930.76
800_to_658,8.97116,37.4887,900,77959.37
800_to_658,8.97138,37.48892,901,77993.75
800_to_658,8.97189,37.48936,902,78068.26
800_to_658,8.97203,37.48957,903,78096.09
800_to_658,8.97214,37.4898,904,78124.15
800_to_658,8.97219,37.49007,905,78154.33
800_to_658,8.97218,37.49054,906,78205.96
800_to_658,8.97212,37.49079,907,78234.22
800_to_658,8.97198,37.49107,908,78268.69
800_to_658,8.97115,37.49178,909,78389.51
800_to_658,8.97056,37.49247,910,78489.75
800_to_658,8.97021,37.49302,911,78561.61
800_to_658,8.96977,37.49386,912,78666.04
800_to_658,8.96948,37.49414,913,78710.60
800_to_658,8.96908,37.49432,914,78759.28
800_to_658,8.96846,37.49432,915,78828.22
800_to_658,8.96645,37.49423,916,79051.94
800_to_658,8.9661,37.49436,917,79093.39
800_to_658,8.96582,37.4946,918,79134.19
800_to_658,8.96571,37.49489,919,79168.31
800_to_658,8.96573,37.49527,920,79210.11
800_to_658,8.96588,37.49554,921,79244.13
800_to_658,8.96618,37.49573,922,79283.48
800_to_658,8.96671,37.49576,923,79342.50
800_to_658,8.96755,37.49581,924,79436.07
800_to_658,8.96776,37.49585,925,79459.83
800_to_658,8.96796,37.49594,926,79484.17
800_to_658,8.96822,37.49615,927,79521.15
800_to_658,8.9684,37.49643,928,79557.84
800_to_658,8.96852,37.49688,929,79609.04
800_to_658,8.96848,37.49723,930,79647.74
800_to_658,8.96834,37.49756,931,79687.19
800_to_658,8.96717,37.49943,932,79930.31
800_to_658,8.96697,37.50001,933,79997.79
800_to_658,8.96685,37.5008,934,80085.58
800_to_658,8.96683,37.50125,935,80135.06
800_to_658,8.96687,37.50157,936,80170.48
800_to_658,8.96709,37.50202,937,80225.63
800_to_658,8.96735,37.50229,938,80267.05
800_to_658,8.96852,37.50305,939,80421.62
800_to_658,8.96909,37.5033,940,80490.70
800_to_658,8.96982,37.50331,941,80571.88
800_to_658,8.97002,37.50332,942,80594.14
800_to_658,8.97051,37.50352,943,80652.89
800_to_658,8.97068,37.50364,944,80675.94
800_to_658,8.97092,37.50403,945,80726.40
800_to_658,8.97098,37.50428,946,80754.66
800_to_658,8.97099,37.50455,947,80784.34
800_to_658,8.97094,37.50485,948,80817.75
800_to_658,8.97084,37.50512,949,80849.43
800_to_658,8.97065,37.50556,950,80902.17
800_to_658,8.97062,37.50583,951,80932.01
800_to_658,8.9707,37.50657,952,81013.77
800_to_658,8.97098,37.50859,953,81237.81
800_to_658,8.97111,37.50898,954,81283.02
800_to_658,8.97189,37.51073,955,81493.90
800_to_658,8.97195,37.51123,956,81549.22
800_to_658,8.97191,37.51154,957,81583.55
800_to_658,8.97182,37.5119,958,81624.34
800_to_658,8.97154,37.51268,959,81715.50
800_to_658,8.97136,37.51293,960,81749.47
800_to_658,8.97106,37.51323,961,81796.36
800_to_658,8.96993,37.51432,962,81969.92
800_to_658,8.9698,37.51456,963,81999.98
800_to_658,8.96971,37.51488,964,82036.52
800_to_658,8.96949,37.51752,965,82327.52
800_to_658,8.9694,37.51784,966,82364.06
800_to_658,8.96927,37.51808,967,82394.13
800_to_658,8.96907,37.51827,968,82424.62
800_to_658,8.9683,37.51892,969,82536.10
800_to_658,8.96818,37.5191,970,82559.96
800_to_658,8.96811,37.51934,971,82587.44
800_to_658,8.96808,37.51962,972,82618.38
800_to_658,8.96813,37.51988,973,82647.47
800_to_658,8.96846,37.52088,974,82763.27
800_to_658,8.96849,37.52121,975,82799.67
800_to_658,8.96845,37.52155,976,82837.28
800_to_658,8.96835,37.52185,977,82872.06
800_to_658,8.96809,37.52216,978,82916.72
800_to_658,8.96778,37.52235,979,82957.02
800_to_658,8.96745,37.52245,980,82995.32
800_to_658,8.96661,37.52258,981,83089.81
800_to_658,8.96624,37.52273,982,83134.13
800_to_658,8.96599,37.52299,983,83173.98
800_to_658,8.96582,37.52335,984,83217.81
800_to_658,8.96584,37.52384,985,83271.67
800_to_658,8.96647,37.52686,986,83610.70
800_to_658,8.9665,37.52712,987,83639.45
800_to_658,8.96648,37.52742,988,83672.47
800_to_658,8.96568,37.53038,989,84009.54
800_to_658,8.96561,37.53085,990,84061.75
800_to_658,8.96565,37.53128,991,84109.18
800_to_658,8.96573,37.53156,992,84141.20
800_to_658,8.96604,37.53206,993,84206.04
800_to_658,8.96635,37.53235,994,84252.97
800_to_658,8.96663,37.53251,995,84288.72
800_to_658,8.96805,37.53311,996,84459.82
800_to_658,8.96961,37.53376,997,84647.40
800_to_658,8.96991,37.53403,998,84692.04
800_to_658,8.97008,37.53444,999,84740.88
800_to_658,8.97009,37.53485,1000,84785.92
800_to_658,8.96987,37.53551,1001,84862.43
800_to_658,8.96982,37.53599,1002,84915.44
800_to_658,8.96989,37.53627,1003,84947.17
800_to_658,8.97026,37.53698,1004,85035.34
800_to_658,8.9704,37.53778,1005,85124.57
800_to_658,8.97041,37.5383,1006,85181.70
800_to_658,8.97047,37.53861,1007,85216.40
800_to_658,8.97065,37.53892,1008,85255.89
800_to_658,8.9718,37.54026,1009,85450.86
800_to_658,8.97188,37.54043,1010,85471.54
800_to_658,8.97196,37.54093,1011,85527.18
800_to_658,8.97198,37.54174,1012,85616.17
800_to_658,8.97203,37.54364,1013,85824.93
800_to_658,8.97197,37.54407,1014,85872.63
800_to_658,8.97185,37.54442,1015,85913.32
800_to_658,8.97174,37.54463,1016,85939.43
800_to_658,8.97092,37.54624,1017,86138.38
800_to_658,8.97084,37.54652,1018,86170.40
800_to_658,8.97083,37.54686,1019,86207.76
800_to_658,8.9709,37.54722,1020,86248.06
800_to_658,8.97118,37.54789,1021,86327.96
800_to_658,8.97124,37.54811,1022,86353.03
800_to_658,8.97148,37.54957,1023,86515.59
800_to_658,8.97153,37.54975,1024,86536.13
800_to_658,8.97204,37.55097,1025,86681.64
800_to_658,8.97226,37.5513,1026,86725.36
800_to_658,8.9726,37.55159,1027,86774.80
800_to_658,8.97302,37.55176,1028,86825.10
800_to_658,8.97388,37.55191,1029,86922.13
800_to_658,8.97481,37.55216,1030,87029.13
800_to_658,8.97513,37.55241,1031,87074.07
800_to_658,8.97529,37.55271,1032,87111.52
800_to_658,8.97532,37.553,1033,87143.54
800_to_658,8.97527,37.55332,1034,87179.13
800_to_658,8.9751,37.55362,1035,87217.12
800_to_658,8.97436,37.55402,1036,87310.39
800_to_658,8.97401,37.55427,1037,87358.02
800_to_658,8.97376,37.55462,1038,87405.46
800_to_658,8.97361,37.55497,1039,87447.37
800_to_658,8.97341,37.55564,1040,87524.24
800_to_658,8.9734,37.55636,1041,87603.33
800_to_658,8.97348,37.55661,1042,87632.20
800_to_658,8.97386,37.55757,1043,87745.79
800_to_658,8.97418,37.55847,1044,87850.85
800_to_658,8.97451,37.55883,1045,87904.79
800_to_658,8.97493,37.55898,1046,87954.31
800_to_658,8.97541,37.559,1047,88007.73
800_to_658,8.97595,37.5588,1048,88071.67
800_to_658,8.9765,37.55889,1049,88133.62
800_to_658,8.9769,37.5591,1050,88183.72
800_to_658,8.97721,37.55947,1051,88237.01
800_to_658,8.97731,37.55985,1052,88280.20
800_to_658,8.9773,37.56027,1053,88326.35
800_to_658,8.97695,37.56108,1054,88423.45
800_to_658,8.97524,37.56383,1055,88780.36
800_to_658,8.97516,37.56407,1056,88808.18
800_to_658,8.97501,37.56488,1057,88898.70
800_to_658,8.97472,37.56578,1058,89002.67
800_to_658,8.97449,37.56621,1059,89056.38
800_to_658,8.9734,37.56715,1060,89215.60
800_to_658,8.97216,37.56798,1061,89380.89
800_to_658,8.97202,37.56817,1062,89406.92
800_to_658,8.97125,37.56948,1063,89574.36
800_to_658,8.97012,37.57103,1064,89785.95
800_to_658,8.96892,37.57281,1065,90022.65
800_to_658,8.9685,37.5738,1066,90140.99
800_to_658,8.96822,37.57428,1067,90202.22
800_to_658,8.96787,37.57461,1068,90255.40
800_to_658,8.9676,37.57469,1069,90286.68
800_to_658,8.96692,37.5748,1070,90363.25
800_to_658,8.96659,37.57494,1071,90403.04
800_to_658,8.96635,37.57516,1072,90439.04
800_to_658,8.96613,37.5755,1073,90483.68
800_to_658,8.96604,37.57599,1074,90538.43
800_to_658,8.96617,37.5765,1075,90596.28
800_to_658,8.96632,37.57686,1076,90639.19
800_to_658,8.96639,37.577,1077,90656.43
800_to_658,8.96708,37.57773,1078,90767.40
800_to_658,8.96739,37.57808,1079,90819.04
800_to_658,8.9675,37.5783,1080,90846.12
800_to_658,8.9678,37.57909,1081,90939.08
800_to_658,8.96792,37.57927,1082,90962.93
800_to_658,8.96853,37.57999,1083,91067.12
800_to_658,8.96865,37.58024,1084,91097.65
800_to_658,8.96872,37.58048,1085,91125.13
800_to_658,8.96873,37.58079,1086,91159.20
800_to_658,8.96871,37.58126,1087,91210.87
800_to_658,8.96868,37.58177,1088,91266.99
800_to_658,8.96872,37.58203,1089,91295.89
800_to_658,8.96882,37.58226,1090,91323.49
800_to_658,8.96904,37.58253,1091,91361.93
800_to_658,8.96936,37.58273,1092,91403.75
800_to_658,8.97028,37.58322,1093,91519.34
800_to_658,8.97047,37.58334,1094,91544.24
800_to_658,8.97086,37.58368,1095,91601.47
800_to_658,8.97204,37.58494,1096,91792.18
800_to_658,8.97222,37.58508,1097,91817.42
800_to_658,8.97242,37.58518,1098,91842.22
800_to_658,8.97265,37.58522,1099,91868.17
800_to_658,8.97375,37.58516,1100,91990.66
800_to_658,8.97465,37.5851,1101,92090.95
800_to_658,8.97479,37.58513,1102,92106.87
800_to_658,8.97527,37.58535,1103,92165.46
